success,trial_type,trial_index,time_elapsed,internal_node_id,timeout,failed_images,failed_audio,failed_video,rt,stimulus,response,cue,associate,cue_duration,associate_duration,initial_jitter,cue_asso_jitter,animacy,style,instruction,instruction_text,prompt,instruction_duration,accurate,question_order,key,numbers,trial_accuracies,mean_accuracy,exp,subjectId,date
,html-keyboard-response,237,2319329,0.0-237.0,,,,,1515.0,"
    <br>
    As you practiced earlier, you will now see an action verb that you were shown earlier. Your job is to bring back to mind the object
    that you imagined being involved with this word and to report information about the object's semantic or visual features.
    <br>
    A question screen presented before the action verb will indicate which feature you are to report on:
    <br>
    ""animate vs. inanimate"" or ""photo vs. drawing"".
    <br>
    Press the left arrow button for animate/photo or the right arrow button for inanimate/drawing.
    <br>
    If you forgot the object associated with the verb, press the down arrow.
    Please respond as quickly as possible, and use your dominant hand to make your responses.
    <br>
    <img src=""/static/instructions_pics/retrieval_pic.png"" height=""350px"">
    <br>When you read the first set of instructions, you may have created a vivid mental image involving the word ""find"" and a drawing of a dog.
    In these examples trials shown above, the correct response for the top row is ""animate"", whereas the correct response for the bottom row is ""drawing"".
    <br>When you are ready to begin, press the space bar.</p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,238,2329149,0.0-238.0,,,,,6248.0,,,polish,/static/object_pics/picture_sea/crab.jpg,10000.0,,,,animate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,arrowleft,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,239,2336758,0.0-239.0,,,,,3272.0,,,adjusted,/static/object_pics/picture_bird/vulture.jpg,10000.0,,,,animate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,arrowleft,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,240,2343084,0.0-240.0,,,,,1847.0,,,knock,/static/object_pics/picture_veggie/pumpkin.jpg,10000.0,,,,inanimate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,arrowleft,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,241,2353880,0.0-241.0,,,,,7154.0,,,stroke,/static/object_pics/picture_clothe/jeans.jpg,10000.0,,,,inanimate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,arrowleft,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,242,2362674,0.0-242.0,,,,,4483.0,,,bounce,/static/object_pics/picture_fruit/kiwi.jpg,10000.0,,,,inanimate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,arrowleft,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,243,2368281,0.0-243.0,,,,,1699.0,,,tear,/static/object_pics/picture_bird/turkey.jpg,10000.0,,,,animate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,arrowleft,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,244,2376730,0.0-244.0,,,,,4077.0,,,pull,/static/object_pics/drawing_veggie/asparagus.jpg,10000.0,,,,inanimate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,arrowleft,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,245,2382470,0.0-245.0,,,,,1641.0,,,split,/static/object_pics/drawing_electronic/keyboard.jpg,10000.0,,,,inanimate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,arrowright,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,246,2388062,0.0-246.0,,,,,1605.0,,,tear,/static/object_pics/picture_bird/turkey.jpg,10000.0,,,,animate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,arrowleft,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,247,2394181,0.0-247.0,,,,,1670.0,,,adjusted,/static/object_pics/picture_bird/vulture.jpg,10000.0,,,,animate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,arrowleft,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,248,2399488,0.0-248.0,,,,,1621.0,,,stroke,/static/object_pics/picture_clothe/jeans.jpg,10000.0,,,,inanimate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,arrowleft,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,249,2405144,0.0-249.0,,,,,2019.0,,,polish,/static/object_pics/picture_sea/crab.jpg,10000.0,,,,animate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,arrowleft,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,250,2413272,0.0-250.0,,,,,4595.0,,,bounce,/static/object_pics/picture_fruit/kiwi.jpg,10000.0,,,,inanimate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,arrowleft,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,251,2419453,0.0-251.0,,,,,2243.0,,,knock,/static/object_pics/picture_veggie/pumpkin.jpg,10000.0,,,,inanimate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,arrowright,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,252,2426346,0.0-252.0,,,,,3117.0,,,split,/static/object_pics/drawing_electronic/keyboard.jpg,10000.0,,,,inanimate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,arrowleft,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,253,2433637,0.0-253.0,,,,,2999.0,,,pull,/static/object_pics/drawing_veggie/asparagus.jpg,10000.0,,,,inanimate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,arrowleft,,,,MEM,MEM_0030,2022-12-08 04:36:51
,html-keyboard-response,254,2435478,0.0-254.0,,,,,1839.0,"<p>In that last set of trials, you were correct 75% of the time.<br> Press the space bar to continue. </p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0030,2022-12-08 04:36:51
,html-keyboard-response,255,2436867,0.0-255.0,,,,,1388.0,"
    <p>As you practiced earlier, you will first see an action verb in this part of the study. This will be followed by a plus sign, and then an object.<br>
    Your job is to create a vivid mental image involving the action verb and the object.<br>
    Once you have a clear association in mind, press the space bar to continue to the next trial.<br>
    <br>
    Please keep in mind that you will be asked later about the object's perceptual properties in addition to its meaning.
    <br>
    <img src=""/static/instructions_pics/encoding_pic.png"" height=""350px"">
    <br>
    Press the space bar when you are ready to start the task.</p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0030,2022-12-08 04:36:51
,encoding-trial,256,2447973,0.0-256.0,,,,,,,,circle,/static/object_pics/picture_veggie/pepper.jpg,2000.0,7000.0,1387.5520707044989,694.5287086592314,,,,,,,,,,,,,MEM,MEM_0030,2022-12-08 04:36:51
,encoding-trial,257,2458966,0.0-257.0,,,,,,,,grind,/static/object_pics/picture_clothe/hoodie.jpg,2000.0,7000.0,1072.3885597878468,883.4175771978228,,,,,,,,,,,,,MEM,MEM_0030,2022-12-08 04:36:51
,encoding-trial,258,2470101,0.0-258.0,,,,,,,,center,/static/object_pics/picture_insect/cockroach.jpg,2000.0,7000.0,853.4615835299355,1261.1583445696729,,,,,,,,,,,,,MEM,MEM_0030,2022-12-08 04:36:51
,encoding-trial,259,2480557,0.0-259.0,,,,,,,,whirl,/static/object_pics/picture_mammal/sheep.jpg,2000.0,7000.0,824.2728466374793,602.9766255599862,,,,,,,,,,,,,MEM,MEM_0030,2022-12-08 04:36:51
,encoding-trial,260,2491701,0.0-260.0,,,,,,,,connect,/static/object_pics/drawing_clothe/high heels.jpg,2000.0,7000.0,1292.5797122179797,823.5952269413323,,,,,,,,,,,,,MEM,MEM_0030,2022-12-08 04:36:51
,encoding-trial,261,2502412,0.0-261.0,,,,,,,,destroy,/static/object_pics/drawing_mammal/bear.jpg,2000.0,7000.0,970.3129382533275,710.2977183663606,,,,,,,,,,,,,MEM,MEM_0030,2022-12-08 04:36:51
,encoding-trial,262,2513828,0.0-262.0,,,,,,,,fall,/static/object_pics/drawing_veggie/beetroot.jpg,2000.0,7000.0,1146.3296305255637,1242.371819301452,,,,,,,,,,,,,MEM,MEM_0030,2022-12-08 04:36:51
,encoding-trial,263,2524182,0.0-263.0,,,,,,,,hold,/static/object_pics/picture_insect/scorpion.jpg,2000.0,7000.0,748.684900259962,583.9735962705381,,,,,,,,,,,,,MEM,MEM_0030,2022-12-08 04:36:51
,html-keyboard-response,264,2530001,0.0-264.0,,,,,5817.0,"
    <p>Now, you will a series of numbers. <br>
    If the number is even, press the left arrow key. <br>
    If the number is odd, press the right arrow key.<br>
    <br>
    When you are ready to begin, press the space bar.</p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0030,2022-12-08 04:36:51
,number-parity-trial,265,2550005,0.0-265.0,,,,,,,"['arrowleft', 'arrowright', 'arrowleft', 'arrowright', 'arrowleft', 'arrowleft', 'arrowleft', 'arrowleft', 'arrowright', 'arrowright', 'arrowleft', 'arrowleft', 'arrowright', 'arrowleft', 'arrowleft', 'arrowright', 'arrowright', 'arrowright', 'arrowleft', 'arrowleft', 'arrowright', 'arrowright', 'arrowleft', 'arrowright', 'arrowright', 'arrowright', 'arrowleft', 'arrowleft']",,,,,,,,,,,,,,,,"[52, 73, 34, 83, 66, 36, 10, 74, 23, 41, 25, 44, 81, 58, 26, 19, 37, 45, 88, 38, 59, 21, 52, 13, 93, 1, 42, 84, 83]","[True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]",0.9642857142857143,MEM,MEM_0030,2022-12-08 04:36:51
,html-keyboard-response,266,2551288,0.0-266.0,,,,,1281.0,"<p>In that last set of trials, you were correct 96% of the time.<br> Press the space bar to continue. </p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0030,2022-12-08 04:36:51
,html-keyboard-response,267,2552215,0.0-267.0,,,,,924.0,"
    <br>
    As you practiced earlier, you will now see an action verb that you were shown earlier. Your job is to bring back to mind the object
    that you imagined being involved with this word and to report information about the object's semantic or visual features.
    <br>
    A question screen presented before the action verb will indicate which feature you are to report on:
    <br>
    ""animate vs. inanimate"" or ""photo vs. drawing"".
    <br>
    Press the left arrow button for animate/photo or the right arrow button for inanimate/drawing.
    <br>
    If you forgot the object associated with the verb, press the down arrow.
    Please respond as quickly as possible, and use your dominant hand to make your responses.
    <br>
    <img src=""/static/instructions_pics/retrieval_pic.png"" height=""350px"">
    <br>When you read the first set of instructions, you may have created a vivid mental image involving the word ""find"" and a drawing of a dog.
    In these examples trials shown above, the correct response for the top row is ""animate"", whereas the correct response for the bottom row is ""drawing"".
    <br>When you are ready to begin, press the space bar.</p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,268,2564272,0.0-268.0,,,,,7579.0,,,grind,/static/object_pics/picture_clothe/hoodie.jpg,10000.0,,,,inanimate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,arrowright,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,269,2572348,0.0-269.0,,,,,4382.0,,,center,/static/object_pics/picture_insect/cockroach.jpg,10000.0,,,,animate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,arrowleft,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,270,2580984,0.0-270.0,,,,,4867.0,,,hold,/static/object_pics/picture_insect/scorpion.jpg,10000.0,,,,animate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,arrowleft,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,271,2587764,0.0-271.0,,,,,3213.0,,,destroy,/static/object_pics/drawing_mammal/bear.jpg,10000.0,,,,animate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,arrowright,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,272,2593707,0.0-272.0,,,,,1968.0,,,fall,/static/object_pics/drawing_veggie/beetroot.jpg,10000.0,,,,inanimate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,arrowleft,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,273,2600230,0.0-273.0,,,,,2641.0,,,whirl,/static/object_pics/picture_mammal/sheep.jpg,10000.0,,,,animate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,arrowleft,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,274,2608807,0.0-274.0,,,,,4338.0,,,circle,/static/object_pics/picture_veggie/pepper.jpg,10000.0,,,,inanimate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,arrowleft,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,275,2615503,0.0-275.0,,,,,2618.0,,,connect,/static/object_pics/drawing_clothe/high heels.jpg,10000.0,,,,inanimate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,arrowleft,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,276,2624813,0.0-276.0,,,,,4840.0,,,hold,/static/object_pics/picture_insect/scorpion.jpg,10000.0,,,,animate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,arrowleft,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,277,2631733,0.0-277.0,,,,,2472.0,,,circle,/static/object_pics/picture_veggie/pepper.jpg,10000.0,,,,inanimate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,arrowleft,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,278,2639123,0.0-278.0,,,,,3398.0,,,destroy,/static/object_pics/drawing_mammal/bear.jpg,10000.0,,,,animate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,arrowleft,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,279,2646551,0.0-279.0,,,,,3530.0,,,whirl,/static/object_pics/picture_mammal/sheep.jpg,10000.0,,,,animate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,arrowleft,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,280,2654474,0.0-280.0,,,,,3700.0,,,grind,/static/object_pics/picture_clothe/hoodie.jpg,10000.0,,,,inanimate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,arrowleft,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,281,2662949,0.0-281.0,,,,,4040.0,,,center,/static/object_pics/picture_insect/cockroach.jpg,10000.0,,,,animate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,arrowleft,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,282,2669671,0.0-282.0,,,,,2642.0,,,fall,/static/object_pics/drawing_veggie/beetroot.jpg,10000.0,,,,inanimate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,arrowright,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,283,2678277,0.0-283.0,,,,,4232.0,,,connect,/static/object_pics/drawing_clothe/high heels.jpg,10000.0,,,,inanimate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,arrowleft,,,,MEM,MEM_0030,2022-12-08 04:36:51
,html-keyboard-response,284,2679650,0.0-284.0,,,,,1371.0,"<p>In that last set of trials, you were correct 69% of the time.<br> Press the space bar to continue. </p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0030,2022-12-08 04:36:51
,html-keyboard-response,285,2680744,0.0-285.0,,,,,1092.0,"
    <p>As you practiced earlier, you will first see an action verb in this part of the study. This will be followed by a plus sign, and then an object.<br>
    Your job is to create a vivid mental image involving the action verb and the object.<br>
    Once you have a clear association in mind, press the space bar to continue to the next trial.<br>
    <br>
    Please keep in mind that you will be asked later about the object's perceptual properties in addition to its meaning.
    <br>
    <img src=""/static/instructions_pics/encoding_pic.png"" height=""350px"">
    <br>
    Press the space bar when you are ready to start the task.</p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0030,2022-12-08 04:36:51
,encoding-trial,286,2692550,0.0-286.0,,,,,,,,lay,/static/object_pics/picture_insect/fly.jpg,2000.0,7000.0,1437.224940840218,1340.8137432846572,,,,,,,,,,,,,MEM,MEM_0030,2022-12-08 04:36:51
,encoding-trial,287,2704030,0.0-287.0,,,,,,,,agitate,/static/object_pics/drawing_sea/seahorse.jpg,2000.0,7000.0,1304.544563006553,1138.7985615318712,,,,,,,,,,,,,MEM,MEM_0030,2022-12-08 04:36:51
,encoding-trial,288,2714678,0.0-288.0,,,,,,,,bump,/static/object_pics/picture_electronic/printer.jpg,2000.0,7000.0,532.6970099123347,1093.8527825354654,,,,,,,,,,,,,MEM,MEM_0030,2022-12-08 04:36:51
,encoding-trial,289,2726101,0.0-289.0,,,,,,,,hammer,/static/object_pics/picture_fruit/pomegranate.jpg,2000.0,7000.0,1005.6324085035193,1380.3932629941978,,,,,,,,,,,,,MEM,MEM_0030,2022-12-08 04:36:51
,encoding-trial,290,2737093,0.0-290.0,,,,,,,,throw,/static/object_pics/drawing_insect/ant.jpg,2000.0,7000.0,727.0635786420976,1238.5901689230404,,,,,,,,,,,,,MEM,MEM_0030,2022-12-08 04:36:51
,encoding-trial,291,2748004,0.0-291.0,,,,,,,,twitch,/static/object_pics/picture_insect/worm.jpg,2000.0,7000.0,1055.1888985000335,827.1670792996958,,,,,,,,,,,,,MEM,MEM_0030,2022-12-08 04:36:51
,encoding-trial,292,2759126,0.0-292.0,,,,,,,,crush,/static/object_pics/drawing_clothe/dress.jpg,2000.0,7000.0,1033.0250661752316,1057.4638047272856,,,,,,,,,,,,,MEM,MEM_0030,2022-12-08 04:36:51
,encoding-trial,293,2769796,0.0-293.0,,,,,,,,wrap,/static/object_pics/picture_veggie/artichoke.jpg,2000.0,7000.0,584.890732299324,1057.1788650370245,,,,,,,,,,,,,MEM,MEM_0030,2022-12-08 04:36:51
,html-keyboard-response,294,2773281,0.0-294.0,,,,,3484.0,"
    <p>Now, you will a series of numbers. <br>
    If the number is even, press the left arrow key. <br>
    If the number is odd, press the right arrow key.<br>
    <br>
    When you are ready to begin, press the space bar.</p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0030,2022-12-08 04:36:51
,number-parity-trial,295,2793286,0.0-295.0,,,,,,,"['arrowright', 'arrowleft', 'arrowright', 'arrowleft', 'arrowright', 'arrowright', 'arrowleft', 'arrowright', 'arrowleft', 'arrowleft', 'arrowleft', 'arrowleft', 'arrowleft', 'arrowleft', 'arrowright', 'arrowright', 'arrowright', 'arrowleft', 'arrowright', 'arrowright', 'arrowright', 'arrowleft', 'arrowright', 'arrowleft', 'arrowleft', 'arrowright', 'arrowright', 'arrowleft', 'arrowright', 'arrowright', 'arrowright']",,,,,,,,,,,,,,,,"[31, 50, 75, 36, 83, 67, 92, 67, 72, 44, 18, 80, 84, 36, 11, 23, 81, 62, 7, 93, 85, 74, 91, 20, 34, 37, 69, 94, 69, 39, 69, 5]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]",1.0,MEM,MEM_0030,2022-12-08 04:36:51
,html-keyboard-response,296,2795437,0.0-296.0,,,,,2149.0,"<p>In that last set of trials, you were correct 100% of the time.<br> Press the space bar to continue. </p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0030,2022-12-08 04:36:51
,html-keyboard-response,297,2799069,0.0-297.0,,,,,3631.0,"
    <br>
    As you practiced earlier, you will now see an action verb that you were shown earlier. Your job is to bring back to mind the object
    that you imagined being involved with this word and to report information about the object's semantic or visual features.
    <br>
    A question screen presented before the action verb will indicate which feature you are to report on:
    <br>
    ""animate vs. inanimate"" or ""photo vs. drawing"".
    <br>
    Press the left arrow button for animate/photo or the right arrow button for inanimate/drawing.
    <br>
    If you forgot the object associated with the verb, press the down arrow.
    Please respond as quickly as possible, and use your dominant hand to make your responses.
    <br>
    <img src=""/static/instructions_pics/retrieval_pic.png"" height=""350px"">
    <br>When you read the first set of instructions, you may have created a vivid mental image involving the word ""find"" and a drawing of a dog.
    In these examples trials shown above, the correct response for the top row is ""animate"", whereas the correct response for the bottom row is ""drawing"".
    <br>When you are ready to begin, press the space bar.</p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,298,2806446,0.0-298.0,,,,,3425.0,,,crush,/static/object_pics/drawing_clothe/dress.jpg,10000.0,,,,inanimate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,arrowleft,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,299,2814748,0.0-299.0,,,,,3830.0,,,twitch,/static/object_pics/picture_insect/worm.jpg,10000.0,,,,animate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,arrowleft,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,300,2818823,0.0-300.0,,,,,90.0,,,wrap,/static/object_pics/picture_veggie/artichoke.jpg,10000.0,,,,inanimate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,arrowdown,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,301,2825780,0.0-301.0,,,,,2822.0,,,bump,/static/object_pics/picture_electronic/printer.jpg,10000.0,,,,inanimate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,arrowleft,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,302,2832816,0.0-302.0,,,,,2980.0,,,throw,/static/object_pics/drawing_insect/ant.jpg,10000.0,,,,animate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,arrowleft,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,303,2839380,0.0-303.0,,,,,2527.0,,,hammer,/static/object_pics/picture_fruit/pomegranate.jpg,10000.0,,,,inanimate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,arrowleft,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,304,2847833,0.0-304.0,,,,,4564.0,,,lay,/static/object_pics/picture_insect/fly.jpg,10000.0,,,,animate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,arrowleft,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,305,2853707,0.0-305.0,,,,,1512.0,,,agitate,/static/object_pics/drawing_sea/seahorse.jpg,10000.0,,,,animate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,arrowleft,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,306,2859990,0.0-306.0,,,,,2458.0,,,crush,/static/object_pics/drawing_clothe/dress.jpg,10000.0,,,,inanimate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,arrowleft,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,307,2866697,0.0-307.0,,,,,2292.0,,,throw,/static/object_pics/drawing_insect/ant.jpg,10000.0,,,,animate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,arrowleft,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,308,2875555,0.0-308.0,,,,,4623.0,,,hammer,/static/object_pics/picture_fruit/pomegranate.jpg,10000.0,,,,inanimate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,arrowleft,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,309,2882115,0.0-309.0,,,,,2205.0,,,lay,/static/object_pics/picture_insect/fly.jpg,10000.0,,,,animate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,arrowleft,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,310,2888309,0.0-310.0,,,,,2120.0,,,bump,/static/object_pics/picture_electronic/printer.jpg,10000.0,,,,inanimate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,arrowleft,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,311,2894787,0.0-311.0,,,,,1994.0,,,twitch,/static/object_pics/picture_insect/worm.jpg,10000.0,,,,animate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,arrowleft,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,312,2901934,0.0-312.0,,,,,3457.0,,,wrap,/static/object_pics/picture_veggie/artichoke.jpg,10000.0,,,,inanimate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,arrowleft,,,,MEM,MEM_0030,2022-12-08 04:36:51
